C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_37_752.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_37_752.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_37_752.jpg, 0, 0, 0, 14.35946
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_37_855.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_37_855.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_37_855.jpg, 0, 0, 0, 13.65017
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_37_957.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_37_957.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_37_957.jpg, 0, 0, 0, 14.08374
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_060.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_060.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_060.jpg, 0, 0.1845114, 0, 13.44123
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_162.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_162.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_162.jpg, 0, 0.546306, 0, 14.01186
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_263.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_263.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_263.jpg, 0, 0.8491747, 0, 14.86062
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_367.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_367.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_367.jpg, -0.2666217, 1, 0, 15.8401
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_470.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_470.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_470.jpg, -0.1717563, 1, 0, 16.82022
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_572.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_572.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_572.jpg, 0, 1, 0, 17.94649
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_675.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_675.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_675.jpg, -0.0084, 0.9958885, 0, 18.75064
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_776.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_776.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_776.jpg, -0.3121791, 1, 0, 19.87183
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_877.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_877.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_877.jpg, -0.2599539, 1, 0, 20.70889
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_38_979.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_38_979.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_38_979.jpg, 0, 1, 0, 21.77791
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_080.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_080.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_080.jpg, 0, 1, 0, 22.71904
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_183.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_183.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_183.jpg, 0, 1, 0, 23.90421
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_284.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_284.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_284.jpg, 0, 1, 0, 24.87669
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_385.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_385.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_385.jpg, -0.1280364, 0.9643501, 0, 25.82902
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_487.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_487.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_487.jpg, -0.3012249, 0.6663238, 0, 26.47759
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_589.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_589.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_589.jpg, 0, 0.3628736, 0, 26.84149
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_689.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_689.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_689.jpg, 0, 0.06720762, 0, 26.8335
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_791.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_791.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_791.jpg, 0, 0, 0, 26.57379
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_895.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_895.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_895.jpg, 0, 0, 0, 26.3066
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_39_997.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_39_997.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_39_997.jpg, -0.1523721, 0, 0, 26.03497
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_097.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_097.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_097.jpg, -0.2261952, 0, 0, 25.70381
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_200.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_200.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_200.jpg, 0, 0, 0, 25.44277
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_302.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_302.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_302.jpg, 0, 0, 0, 25.13394
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_404.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_404.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_404.jpg, -0.0165003, 0, 0, 24.88135
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_504.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_504.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_504.jpg, -0.3187515, 0, 0, 24.58217
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_605.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_605.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_605.jpg, -0.2367249, 0, 0, 24.25451
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_707.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_707.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_707.jpg, 0, 0, 0, 24.00733
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_809.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_809.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_809.jpg, 0, 0, 0, 23.76177
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_40_910.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_40_910.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_40_910.jpg, 0, 0, 0, 23.52246
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_012.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_012.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_012.jpg, 0, 0.2824944, 0, 23.43618
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_114.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_114.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_114.jpg, 0, 0.5869023, 0, 23.71978
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_215.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_215.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_215.jpg, 0, 0.883216, 0, 24.36738
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_315.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_315.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_315.jpg, -0.0305487, 1, 0, 25.30576
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_416.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_416.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_416.jpg, -0.1880973, 1, 0, 26.2187
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_517.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_517.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_517.jpg, 0, 1, 0, 27.16189
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_620.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_620.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_620.jpg, 0, 0.7398737, 0, 27.96674
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_723.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_723.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_723.jpg, -0.2205807, 0.3764049, 0, 28.43107
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_825.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_825.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_825.jpg, -0.02563047, 0.07834476, 0, 28.41257
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_41_925.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_41_925.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_41_925.jpg, 0, 0, 0, 28.13924
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_027.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_027.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_027.jpg, -0.0078387, 0, 0, 27.85624
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_127.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_127.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_127.jpg, -0.3073623, 0, 0, 27.53088
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_228.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_228.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_228.jpg, -0.02709845, 0, 0, 27.23759
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_331.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_331.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_331.jpg, 0, 0, 0, 26.96011
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_431.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_431.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_431.jpg, 0, 0, 0, 26.68876
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_533.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_533.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_533.jpg, 0, 0, 0, 26.42069
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_634.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_634.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_634.jpg, 0, 0, 0, 26.15541
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_735.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_735.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_735.jpg, -0.2081037, 0, 0, 25.87521
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_834.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_834.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_834.jpg, -0.4908318, 0, 0, 25.46869
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_42_936.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_42_936.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_42_936.jpg, -0.1877784, 0, 0, 25.18073
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_037.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_037.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_037.jpg, 0, 0, 0, 24.91928
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_138.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_138.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_138.jpg, 0, 0, 0, 24.66425
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_240.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_240.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_240.jpg, 0, 0, 0, 24.36678
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_343.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_343.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_343.jpg, 0, 0.3065868, 0, 24.29887
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_444.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_444.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_444.jpg, 0, 0.5222374, 0, 24.5998
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_546.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_546.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_546.jpg, 0, 0.2243573, 0, 24.8072
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_649.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_649.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_649.jpg, 0, 0, 0, 24.66233
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_748.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_748.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_748.jpg, -0.1777509, 0, 0, 24.40325
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_850.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_850.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_850.jpg, -0.3408414, 0, 0, 24.05426
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_43_952.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_43_952.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_43_952.jpg, -0.03740247, 0, 0, 23.80851
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_44_054.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_44_054.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_44_054.jpg, 0, 0, 0, 23.56052
C:\Users\Administrator\Desktop\data\IMG\center_2020_12_09_11_09_44_156.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2020_12_09_11_09_44_156.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2020_12_09_11_09_44_156.jpg, 0, 0, 0, 23.32271
